DATAFLOW,LAST UPDATE,freq,leg_stat,citizen,unit,geo,TIME_PERIOD,Value,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Croatia,2018,"43,16",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Croatia,2019,"38,49",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Croatia,2020,"38,69",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Croatia,2021,"55,69",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Croatia,2022,"54,55",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2008,"52,81",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2009,"53,84",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2010,"57,31",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2011,"64,27",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2012,"61,91",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2013,"52,18",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2014,"53,32",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2015,"53,74",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2016,"69,6",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2017,"41,63",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2018,"31,5",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2019,"46,05",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2020,"83,38",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2021,"54,38",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Hungary,2022,"71,44",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Iceland,2014,"263,15",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Iceland,2015,"312,06",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Iceland,2016,"356,96",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Iceland,2017,"469,93",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Iceland,2018,"568,23",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Iceland,2019,"616,26",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Iceland,2020,"476,47",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Iceland,2021,"473,17",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Iceland,2022,"517,21",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2008,"514,83",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2009,"467,83",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2010,"463,53",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2011,"476,99",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2012,"489,78",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2013,"513,94",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2014,"501,57",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2015,"496,93",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2016,"430,63",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2017,"432,75",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2018,"460,21",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2019,"442,26",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2020,"403,52",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2021,"447,13",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Italy,2022,"472,66",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2008,"2525,74",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2009,"2798,62",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2010,"2526,88",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2011,"2605,88",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2012,"1088,42",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2014,"2949,18",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2015,"2967,94",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2016,"2844,08",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2019,"846,84",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2020,862,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2021,"870,57",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Liechtenstein,2022,"941,28",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2008,"7,75",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2009,"8,83",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2010,"9,2",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2011,"9,01",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2012,"14,02",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2013,"18,84",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2014,"20,38",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2015,"18,35",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2016,"17,86",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2017,"20,01",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2018,"20,58",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2019,"22,4",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2020,"20,4",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2021,"30,15",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Lithuania,2022,"44,23",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2008,"2248,66",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2009,"2733,94",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2010,"2311,85",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2011,"2763,75",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2012,"2975,12",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2013,"3033,49",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2014,"3288,09",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2015,"3102,9",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2016,"3001,48",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2017,"2576,41",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2018,"2724,23",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2019,"2932,92",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2020,"3139,39",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2021,"3161,5",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Luxembourg,2022,"3509,47",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2008,"28,15",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2009,"29,45",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2010,"30,28",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2011,"0,87",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2012,"0,59",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2013,"33,3",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2014,"39,12",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2015,"47,68",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2016,"46,67",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2017,"32,46",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2018,"34,69",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2019,"32,45",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2020,"29,36",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2021,"36,82",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Latvia,2022,"37,69",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2008,"149,79",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2009,"141,29",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2010,"123,75",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2011,"108,41",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2012,"98,5",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2013,"101,63",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2014,"97,02",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2015,"85,68",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2016,"76,18",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2017,"87,73",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2018,"101,39",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2019,"96,43",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2020,"116,58",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2021,"111,16",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Montenegro,2022,"90,5",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2008,"98,08",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2009,"104,64",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2010,"122,94",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2011,"152,29",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2012,"175,07",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2013,"183,93",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2014,"210,28",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2015,"209,01",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2016,"229,57",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2017,"252,01",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2018,"266,34",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2019,"226,92",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2020,"252,45",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2021,"263,9",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Malta,2022,"247,23",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Netherlands,2014,"288,06",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Netherlands,2015,"271,78",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Netherlands,2016,"253,27",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Netherlands,2017,"224,85",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2008,"285,09",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2009,"299,55",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2010,"313,51",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2011,"321,95",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2012,"338,24",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2013,"367,31",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2014,"368,99",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2015,"349,58",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2016,"346,02",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2017,"324,12",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2018,"301,04",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2019,"296,14",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2020,"285,62",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2021,"255,59",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Norway,2022,"245,78",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Poland,2008,"5,62",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Poland,2009,"5,33",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Poland,2010,"6,1",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Poland,2011,"5,89",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Poland,2012,"5,65",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2008,"4,85",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2009,"4,21",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2010,"3,29",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2011,"3,13",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2012,"3,06",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2013,"2,63",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2014,"2,2",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2015,"3,15",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2016,"3,09",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2017,"2,6",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2018,"2,61",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2019,"2,86",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2020,"1,72",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2021,"1,94",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Romania,2022,"2,69",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2008,"22,63",,
